"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.973428806E0,6.428646088E0,-1.071729660E0,-2.754838943E0,7.075678949E0
4.978494723E0,6.579392433E0,-1.168321133E0,-2.967210531E0,7.311478468E0
4.983530124E0,6.893067837E0,-1.243158340E0,-2.913513899E0,7.586065522E0
4.988565524E0,7.070077419E0,-1.338183403E0,-2.895566940E0,7.756354649E0
4.993631442E0,7.176565647E0,-1.271121502E0,-2.459238291E0,7.691989166E0
4.998666843E0,7.173805714E0,-8.613076210E-1,-1.822481394E0,7.451629195E0
5.003702243E0,6.745334148E0,-4.569950104E-1,-1.613257170E0,6.950609751E0
5.008737643E0,6.368717194E0,-3.184041977E-1,-1.690890551E0,6.597048642E0
5.013803561E0,6.697328568E0,-3.075027466E-2,-1.542235613E0,6.872673876E0
5.018838962E0,6.764554977E0,4.243259430E-1,-8.660113811E-1,6.832951943E0
5.023904880E0,6.562026501E0,8.929595947E-1,2.584030628E-1,6.627544098E0
5.028940280E0,6.141347885E0,1.091585636E0,1.364552259E0,6.385116750E0
5.033975681E0,5.717552185E0,9.527497292E-1,2.041553974E0,6.145411106E0
5.039041598E0,5.541624546E0,8.197822571E-1,2.114953756E0,5.987877333E0
5.044076999E0,5.538191319E0,8.147764206E-1,2.090431452E0,5.975393489E0
5.049112399E0,5.538078308E0,6.958074570E-1,1.933086157E0,5.906884242E0
5.054178317E0,5.319021702E0,5.444583893E-1,1.650687456E0,5.595819500E0
5.059213718E0,5.113034248E0,2.843217850E-1,1.228126049E0,5.266142012E0
5.064249118E0,4.878797054E0,-8.163452148E-4,1.053238869E0,4.991189585E0
5.069315036E0,4.453420639E0,-1.362123489E-1,9.068818092E-1,4.546860874E0
5.074350436E0,4.094922066E0,-2.110433578E-1,1.011844635E0,4.223358331E0
5.079385837E0,3.908627748E0,-3.929662704E-1,1.319983244E0,4.144170500E0
5.084451755E0,3.658226967E0,-6.845073700E-1,1.393655062E0,3.974097295E0
5.089487155E0,3.343535185E0,-7.326898575E-1,1.315943718E0,3.667120100E0
5.094522556E0,3.050328493E0,-7.461805344E-1,1.326251745E0,3.408846285E0
5.099588473E0,2.731128216E0,-8.950452805E-1,1.367890835E0,3.182969167E0
5.104623874E0,2.255116701E0,-9.034404755E-1,1.003437281E0,2.628429646E0
5.109659274E0,1.555532813E0,-7.555227280E-1,4.772846699E-1,1.793961421E0
5.114725192E0,7.829377651E-1,-8.035383224E-1,7.423901558E-2,1.124356176E0
5.119760593E0,2.063574791E-1,-3.037853241E-1,5.908155441E-2,3.719671523E-1
5.124795993E0,-2.336274385E-1,-3.246412277E-1,-4.511547089E-2,4.025035559E-1
5.129861911E0,-5.017973185E-1,-5.793313980E-1,4.936776161E-1,9.116704482E-1
5.134897311E0,-8.864622116E-1,-7.568435669E-1,8.914122581E-1,1.467393353E0
5.139932712E0,-1.193119526E0,-1.065348625E0,1.278945923E0,2.047975725E0
5.144998630E0,-1.228138089E0,-1.581106186E0,1.815836668E0,2.702865654E0
5.150034030E0,-1.152671695E0,-2.107545853E0,2.183272123E0,3.246086678E0
5.155069431E0,-1.083425641E0,-2.594287872E0,2.266219616E0,3.611079068E0
5.160135348E0,-1.042005658E0,-2.924172401E0,2.262717962E0,3.841412839E0
5.165170749E0,-1.100703239E0,-3.147341728E0,2.241812944E0,4.017839326E0
5.170206149E0,-1.157961249E0,-3.230670929E0,1.661405563E0,3.812922416E0
5.175272067E0,-1.425569654E0,-3.029427528E0,6.329181194E-1,3.407383943E0
5.180307468E0,-1.684737921E0,-2.849168777E0,-2.983059883E-1,3.323415569E0
5.185342868E0,-1.680198789E0,-2.803259850E0,-1.081655741E0,3.442573586E0
5.190408786E0,-1.591658592E0,-2.694031715E0,-1.724293709E0,3.572726235E0
5.195444186E0,-1.401284456E0,-2.432232857E0,-2.301298618E0,3.629783758E0
5.200479587E0,-9.992711544E-1,-2.262425423E0,-2.694258690E0,3.657340772E0
5.205545505E0,-5.695054531E-1,-2.053383827E0,-2.930774212E0,3.623556138E0
5.210580905E0,-3.765366077E-1,-1.636372566E0,-3.080060005E0,3.508028596E0
5.215616306E0,-2.083888054E-1,-1.227030754E0,-2.893855095E0,3.150147247E0
5.220682223E0,3.346800804E-3,-1.033546448E0,-2.578653812E0,2.778072163E0
5.225717624E0,1.416655779E-1,-9.390382767E-1,-1.953930378E0,2.172488422E0
5.230753024E0,1.769679785E-1,-8.715314865E-1,-1.309461594E0,1.582900648E0
5.235818942E0,2.218587399E-1,-7.926216125E-1,-7.884311676E-1,1.139778060E0
5.240854343E0,2.912342548E-1,-8.312473297E-1,-1.291060448E-1,8.902010364E-1
5.245889743E0,2.267906666E-1,-8.982868195E-1,8.250036240E-1,1.240558018E0
5.250955661E0,1.025350094E-1,-9.093503952E-1,1.881270885E0,2.092035304E0
5.255991061E0,-1.951658726E-2,-9.618778229E-1,2.711961269E0,2.877555172E0
5.261026462E0,-1.355248690E-1,-1.107603073E0,3.625645638E0,3.793475695E0
5.266092380E0,-1.782526970E-1,-1.274221420E0,4.790552616E0,4.960323439E0
5.271127780E0,-1.938414574E-1,-1.306076050E0,5.695507526E0,5.846555836E0
5.276163181E0,-2.227363586E-1,-1.284481049E0,6.336385250E0,6.469102031E0
5.281229098E0,-1.230224371E-1,-1.283511162E0,7.036399841E0,7.153562619E0
5.286264499E0,5.592679977E-2,-1.221753120E0,7.606358051E0,7.704056808E0
5.291299899E0,1.270520687E-1,-1.187325478E0,7.950791836E0,8.039961121E0
5.296365817E0,1.679394245E-1,-1.327738762E0,8.293395996E0,8.400685152E0
5.301401218E0,1.804182529E-1,-1.525117874E0,8.453678131E0,8.592043367E0
5.306436618E0,2.394161224E-1,-1.764385223E0,8.210321426E0,8.401175705E0
5.311502536E0,2.162563801E-1,-1.992774010E0,7.759779453E0,8.014492638E0
5.316537936E0,1.312031746E-1,-2.177453995E0,7.132650375E0,7.458768099E0
5.321573337E0,-3.785991669E-2,-2.385796547E0,6.479279518E0,6.904673896E0
5.326639255E0,-1.316237450E-1,-2.606306076E0,5.689197540E0,6.259163269E0
5.331674655E0,-1.428966522E-1,-2.772806168E0,5.077839851E0,5.787342313E0
5.336710056E0,-1.538693905E-1,-2.861832619E0,4.350624561E0,5.209769266E0
5.341775973E0,-1.624550819E-1,-2.756786346E0,3.822562218E0,4.715744323E0
5.346811374E0,-2.601380348E-1,-2.800892830E0,3.417788506E0,4.426505474E0
5.351846774E0,-4.421396255E-1,-2.958583832E0,2.989534855E0,4.229187202E0
5.356912692E0,-4.929053783E-1,-3.151006699E0,2.764622211E0,4.220774206E0
5.361948093E0,-5.407791138E-1,-3.369057655E0,2.674535751E0,4.335450729E0
5.366983493E0,-7.926220894E-1,-3.512045860E0,2.747611046E0,4.529026646E0
5.372049411E0,-9.899313450E-1,-3.694487572E0,3.199602127E0,4.986647798E0
5.377084811E0,-9.316413403E-1,-3.973462105E0,3.767439842E0,5.554273998E0
5.382120212E0,-7.299063206E-1,-4.120680809E0,4.105682850E0,5.862542557E0
5.387186130E0,-3.273043633E-1,-4.236061096E0,4.294627190E0,6.041122781E0
5.392221530E0,2.099611759E-1,-4.376814842E0,4.441753387E0,6.239372165E0
5.397287448E0,6.462690830E-1,-4.434633255E0,4.272562981E0,6.191803474E0
5.402322848E0,9.840240479E-1,-4.421708107E0,3.949819088E0,6.010064620E0
5.407358249E0,1.369443893E0,-4.423628807E0,3.395502567E0,5.742238769E0
5.412424167E0,1.714582920E0,-4.454073906E0,2.797069550E0,5.531922542E0
5.417459567E0,1.835881710E0,-4.420008659E0,2.400070190E0,5.354182956E0
5.422494968E0,1.602710485E0,-4.433573723E0,2.158823967E0,5.185149735E0
5.427560886E0,1.259524584E0,-4.628387451E0,1.822229862E0,5.131168897E0
5.432596286E0,6.719815731E-1,-4.892506123E0,1.375193119E0,5.126337046E0
5.437631686E0,3.298282623E-2,-5.080243587E0,9.111475945E-1,5.161409954E0
5.442697604E0,-6.832721233E-1,-5.113440990E0,3.391709328E-1,5.170026739E0
5.447733005E0,-1.469239712E0,-5.144832134E0,-2.872815132E-1,5.358217398E0
5.452768405E0,-2.098661423E0,-5.395913601E0,-8.358311653E-1,5.849690342E0
5.457803806E0,-2.472709894E0,-5.803366661E0,-1.346086979E0,6.450217747E0
5.462869723E0,-2.523630142E0,-6.382037163E0,-1.758525372E0,7.084597301E0
5.467905124E0,-2.566191196E0,-6.936977386E0,-2.028875828E0,7.669636865E0
5.472971042E0,-2.592196703E0,-7.422607422E0,-2.079802990E0,8.132660399E0
5.478006442E0,-2.423157215E0,-8.142709732E0,-2.071417809E0,8.744494520E0
5.483041843E0,-1.755379200E0,-8.699123383E0,-1.684673786E0,9.032952426E0
5.488077243E0,-6.534385681E-1,-9.277015686E0,-9.124684334E-1,9.344656261E0
5.493143161E0,4.341714382E-1,-9.871747971E0,1.376390457E-2,9.881300637E0
5.498178561E0,1.315625429E0,-1.059079647E1,9.037718773E-1,1.071039886E1
5.503213962E0,1.933724642E0,-1.111630249E1,1.680288792E0,1.140766595E1
5.508279880E0,2.251966953E0,-1.150448799E1,2.318344116E0,1.194986688E1
5.513315280E0,2.498216391E0,-1.205373955E1,2.994783878E0,1.266895626E1
5.518381198E0,2.537994385E0,-1.264535522E1,3.440286636E0,1.334848292E1
5.523416598E0,2.561782122E0,-1.327485657E1,3.532210350E0,1.397358417E1
5.528451999E0,2.552958488E0,-1.382798386E1,3.148209572E0,1.440978689E1
5.533487399E0,2.406238079E0,-1.442152500E1,2.401429176E0,1.481678869E1
5.538553317E0,2.216272116E0,-1.489030647E1,1.450220585E0,1.512402819E1
5.543588718E0,2.275490761E0,-1.512558365E1,5.619039536E-1,1.530610581E1
5.548654636E0,2.192826509E0,-1.543501663E1,-8.758354187E-2,1.559025008E1
5.553690036E0,2.248759031E0,-1.587321758E1,-4.473590851E-1,1.603795759E1
5.558725436E0,2.444116116E0,-1.633228302E1,-3.423547745E-1,1.651769896E1
5.563791354E0,2.469580412E0,-1.663494873E1,-1.311254501E-2,1.681726846E1
5.568826755E0,2.491898537E0,-1.698272133E1,4.349012375E-1,1.717007633E1
5.573862155E0,3.026697397E0,-1.724061966E1,1.179104328E0,1.754394911E1
5.578897556E0,2.927425623E0,-1.727788925E1,2.366172314E0,1.768315722E1
5.583963473E0,3.000649452E0,-1.747084808E1,3.461715698E0,1.806150341E1
5.588998874E0,3.495694399E0,-1.760604095E1,4.285099030E0,1.845412233E1
5.594034274E0,3.902348757E0,-1.759206772E1,4.191769123E0,1.850081352E1
5.599100192E0,4.247877121E0,-1.722015762E1,3.387623787E0,1.805697327E1
5.604135593E0,4.785424709E0,-1.665910339E1,2.744264603E0,1.754870376E1
5.609201511E0,5.288383007E0,-1.643673515E1,2.310959816E0,1.742049921E1
5.614236911E0,5.476247787E0,-1.628361511E1,1.908320904E0,1.728545920E1
5.619272311E0,5.327185631E0,-1.605678940E1,1.749898911E0,1.700769058E1
5.624338229E0,5.025252342E0,-1.573054314E1,1.588801384E0,1.658998006E1
5.629373630E0,4.635385513E0,-1.543015480E1,1.179352760E0,1.615448387E1
5.634409030E0,4.306877136E0,-1.527413082E1,8.563489914E-1,1.589281588E1
5.639474948E0,4.136027336E0,-1.514877129E1,9.518947601E-1,1.573207225E1
5.644510348E0,4.025094032E0,-1.488843346E1,1.581867695E0,1.550384269E1
5.649545749E0,3.704439402E0,-1.467417526E1,2.338434696E0,1.531412968E1
5.654611667E0,3.742330551E0,-1.452402496E1,2.948967457E0,1.528557320E1
5.659647067E0,3.791445971E0,-1.437863731E1,3.489210606E0,1.527399307E1
5.664712985E0,3.738751411E0,-1.415410614E1,4.018984795E0,1.518121278E1
5.669717868E0,3.923344612E0,-1.396041870E1,4.320594311E0,1.513120810E1
5.674753268E0,3.975720882E0,-1.384171295E1,4.204112530E0,1.500246434E1
5.679788669E0,4.032002449E0,-1.370401764E1,4.134087086E0,1.487103962E1
5.684854587E0,4.077384949E0,-1.351452255E1,4.190591812E0,1.472509584E1
5.689889987E0,4.151443481E0,-1.335806465E1,4.133053303E0,1.458610653E1
5.694955905E0,4.338604927E0,-1.310421181E1,3.625345230E0,1.427189503E1
5.699991306E0,4.610933781E0,-1.268985939E1,3.125695229E0,1.385868725E1
5.705026706E0,4.779211044E0,-1.240786362E1,2.933196068E0,1.361615133E1
5.710092624E0,4.742335320E0,-1.189930058E1,3.385008812E0,1.324920311E1
5.715128024E0,4.383889198E0,-1.097239399E1,4.360107422E0,1.259454053E1
5.720193942E0,3.735084295E0,-9.992908478E0,5.440167904E0,1.197516185E1
5.725229343E0,2.984775543E0,-9.239725113E0,6.187915802E0,1.151397877E1
5.730295261E0,2.349259377E0,-8.574195862E0,6.598889828E0,1.107163950E1
5.735330661E0,1.772308826E0,-7.687741280E0,6.679134846E0,1.033698635E1
5.740366061E0,1.240829945E0,-6.722015858E0,6.524574280E0,9.449615107E0
5.745431979E0,7.288622856E-1,-5.641976357E0,6.400311470E0,8.563125852E0
5.750467380E0,2.179398537E-1,-4.645139694E0,6.828504562E0,8.261555248E0
5.755502780E0,-3.564202785E-1,-4.002041817E0,7.556358337E0,8.558149651E0
5.760568698E0,-8.015179634E-1,-3.791168213E0,8.405165672E0,9.255387482E0
5.765604098E0,-9.829578400E-1,-3.868872643E0,9.363616943E0,1.017898344E1
5.770639499E0,-1.267786503E0,-3.734721184E0,1.071112728E1,1.141418734E1
5.775705417E0,-1.508970737E0,-3.500914574E0,1.162151718E1,1.223082406E1
5.780740817E0,-1.205392122E0,-2.737760544E0,1.154897499E1,1.193009331E1
5.785776218E0,-1.078869343E0,-1.617294312E0,1.097147179E1,1.114238723E1
5.790842136E0,-1.257525325E0,-9.131240845E-2,1.113423061E1,1.120539153E1
5.795877536E0,-1.552676201E0,1.784581184E0,1.180876541E1,1.204335808E1
5.800912936E0,-1.682541370E0,3.308610916E0,1.309461784E1,1.361054254E1
5.805978854E0,-1.633045912E0,4.573614120E0,1.479087353E1,1.556774630E1
5.811014255E0,-1.207514524E0,5.963279724E0,1.669651604E1,1.777054991E1
5.816049655E0,-5.839117765E-1,7.634916306E0,1.840815353E1,1.993722690E1
5.821115573E0,9.945189953E-2,9.216725349E0,1.933753586E1,2.142190958E1
5.826120456E0,7.131375074E-1,1.087196636E1,1.952791214E1,2.236174345E1
5.831186374E0,1.341716886E0,1.247219276E1,1.954791260E1,2.322663737E1
5.836252292E0,1.184021592E0,1.338552856E1,1.979755020E1,2.392733324E1
5.841287692E0,4.339871407E-1,1.528358173E1,2.028159714E1,2.539920073E1
5.846323093E0,4.358784556E-1,1.609632874E1,2.160930824E1,2.694891448E1
5.851389011E0,1.065903902E0,1.615341377E1,2.331840706E1,2.838691662E1
5.856392410E0,1.548506975E0,1.769902229E1,2.448561478E1,3.025224942E1
5.861427810E0,2.085031509E0,1.953800583E1,2.508081627E1,3.186107928E1
5.866493728E0,2.613215446E0,2.100093842E1,2.504436493E1,3.278854257E1
5.871529129E0,3.230634928E0,2.340781021E1,2.447371864E1,3.401948684E1
5.876564529E0,3.766273260E0,2.563378143E1,2.333466911E1,3.486807060E1
5.881630447E0,3.957085133E0,2.735843658E1,2.204187965E1,3.535515569E1
5.886665847E0,3.245792866E0,2.964935303E1,2.105312920E1,3.650826694E1
5.891701248E0,2.086288452E0,3.140768623E1,2.115138245E1,3.792329539E1
5.896767166E0,3.348743916E-1,3.147968102E1,2.253709030E1,3.871695878E1
5.901802566E0,-1.648956299E0,3.154456329E1,2.455363464E1,4.000824296E1
5.906837967E0,-3.250795841E0,3.159833527E1,2.626869202E1,4.121973612E1
5.911903885E0,-4.257243633E0,3.163744926E1,2.740775299E1,4.207418738E1
5.916939285E0,-5.172938347E0,3.165825272E1,2.754602814E1,4.228224122E1
5.921974685E0,-6.472567558E0,3.165995598E1,2.812610626E1,4.284069090E1
5.927040603E0,-7.174619198E0,3.164056015E1,2.851961517E1,4.319685934E1
5.932076004E0,-7.143670082E0,3.159869766E1,2.715864182E1,4.227412378E1
5.937111404E0,-6.001952171E0,3.131175995E1,2.444855499E1,4.017687870E1
5.942177322E0,-3.989674807E0,2.894508362E1,2.087724686E1,3.591092880E1
5.947212722E0,-2.206313848E0,2.644595718E1,1.715306282E1,3.159879802E1
5.952248123E0,-9.043820500E-1,2.386361122E1,1.353184986E1,2.744814763E1
5.957314041E0,1.079550683E-1,2.135918808E1,1.037926674E1,2.374775248E1
5.962349441E0,9.681460857E-1,1.905126953E1,7.887160778E0,2.064208039E1
5.967384842E0,1.890858054E0,1.706108475E1,6.050528526E0,1.820068274E1
5.972450760E0,2.751265049E0,1.526492214E1,5.092374802E0,1.632542767E1
5.977486160E0,3.295358896E0,1.372084618E1,4.065948009E0,1.468512660E1
5.982521560E0,3.799170971E0,1.229038143E1,2.666869164E0,1.313770783E1
5.987587478E0,4.158052921E0,1.119725132E1,1.242402077E0,1.200880528E1
5.992622879E0,4.328676224E0,1.021689701E1,-3.584771156E-1,1.110184346E1
5.997658279E0,3.306071281E0,8.660059929E0,-9.507894516E-1,9.318301662E0
6.002724197E0,1.791306376E0,7.261137962E0,-2.747535706E-1,7.483875505E0
6.007759597E0,1.025683880E0,6.150752068E0,4.542903900E-1,6.252212263E0
6.012794998E0,7.633577585E-1,5.141120911E0,1.187300682E0,5.331371512E0
6.017860916E0,2.410017103E-1,4.140938759E0,2.154071331E0,4.673914733E0
6.022896316E0,-4.675685465E-1,2.839664459E0,3.126149654E0,4.249132411E0
6.027901199E0,-5.512691140E-1,1.942834854E0,3.850317955E0,4.347810168E0
6.032967117E0,-3.683061004E-1,9.868726730E-1,4.568994999E0,4.688846591E0
6.038033035E0,-9.308906198E-1,-3.608655930E-1,5.218212128E0,5.312863553E0
6.043068435E0,-1.455391645E-1,-6.032028198E-1,6.315007210E0,6.345419714E0
6.048134353E0,-3.282763660E-1,-1.378419876E0,6.903012276E0,7.046941550E0
6.053169754E0,-7.084698677E-1,-2.651966095E0,7.149640560E0,7.658473338E0
6.058205154E0,-2.962596416E-1,-3.644075394E0,7.171432972E0,8.049627701E0
6.063271072E0,3.187692165E-2,-3.767103195E0,7.187442780E0,8.114888559E0
6.068306472E0,-1.410333067E-1,-4.109457970E0,6.457515717E0,7.655523785E0
6.073341873E0,-6.857411861E-1,-5.099018097E0,5.457072258E0,7.499990944E0
6.078407791E0,-6.554495096E-1,-5.551186562E0,4.464151382E0,7.153595870E0
6.083443191E0,-5.518261194E-1,-5.957828522E0,3.034997702E0,6.709056849E0
6.088478592E0,-3.947740495E-1,-6.461704254E0,1.397334576E0,6.622840201E0
6.093544510E0,-4.872331023E-2,-6.727039337E0,-2.104752064E-1,6.730507560E0
6.098579910E0,3.900435269E-1,-7.003933907E0,-1.645981789E0,7.205309165E0
6.103615310E0,8.049843907E-1,-7.316328049E0,-2.791487694E0,7.872042907E0
6.108681228E0,1.223187447E0,-7.640519142E0,-3.662489891E0,8.560814943E0
6.113716629E0,1.709799647E0,-7.863960266E0,-4.078082085E0,9.021975360E0
6.118752029E0,2.229604244E0,-8.054226875E0,-4.177412510E0,9.343044521E0
6.123817947E0,2.556557417E0,-8.343533516E0,-4.107917786E0,9.644974126E0
6.128853347E0,2.651776552E0,-8.717813492E0,-3.737762451E0,9.849013103E0
6.133888748E0,2.499752045E0,-8.921726227E0,-3.196970940E0,9.801356148E0
6.138954666E0,2.288268089E0,-8.934451103E0,-2.909701347E0,9.670933217E0
6.143990066E0,1.898737073E0,-9.105432510E0,-2.576850891E0,9.651645673E0
6.149025467E0,1.379155636E0,-9.315380096E0,-1.943025827E0,9.615286058E0
6.154091385E0,5.399718881E-1,-9.540940285E0,-1.357074976E0,9.652085974E0
6.159126785E0,3.988898993E-1,-9.115488052E0,-6.438169479E-1,9.146897608E0
6.164162185E0,1.113902032E-1,-8.817498207E0,-3.331542015E-1,8.824492854E0
6.169228103E0,-2.824977338E-1,-8.764320374E0,-3.626861572E-1,8.776369285E0
6.174263504E0,-4.324381351E-1,-8.565919876E0,-5.211694241E-1,8.592648232E0
6.179298904E0,-5.355910063E-1,-8.289405823E0,-1.044955015E0,8.372158479E0
6.184364822E0,-4.639292061E-1,-8.032735825E0,-1.650204897E0,8.213601606E0
6.189400222E0,-3.089859188E-1,-7.800290108E0,-2.191019058E0,8.108055413E0
6.194435623E0,1.807069778E-2,-7.649190903E0,-2.504096031E0,8.048661066E0
6.199501541E0,5.773093700E-1,-7.760932922E0,-2.547530651E0,8.188728738E0
6.204536941E0,9.146153927E-1,-7.367450714E0,-2.576782227E0,7.858476823E0
6.209572342E0,1.334735036E0,-6.842337608E0,-2.766809940E0,7.500289248E0
6.214638260E0,2.009189844E0,-6.723751068E0,-2.895433664E0,7.591390410E0
6.219673660E0,2.430747032E0,-6.499347687E0,-2.724052668E0,7.454563329E0
6.224709060E0,2.488848686E0,-6.128773689E0,-2.361630678E0,7.023783466E0
6.229774978E0,2.234749794E0,-5.877719879E0,-2.079546690E0,6.623157257E0
6.234810379E0,1.842363119E0,-5.772437096E0,-1.977743387E0,6.373915656E0
6.239845779E0,1.370463610E0,-5.597573280E0,-2.017510891E0,6.105845341E0
6.244911697E0,7.794144154E-1,-5.338869095E0,-2.072319031E0,5.779750532E0
6.249947097E0,2.608015239E-1,-5.046648979E0,-1.942507505E0,5.413872806E0
6.254982498E0,-1.535583138E-1,-4.802342415E0,-1.621287107E0,5.070960926E0
6.260048416E0,-4.794765711E-1,-4.574969292E0,-1.354482174E0,4.795296004E0
6.265083816E0,-7.900778055E-1,-4.402911186E0,-1.000260115E0,4.583707031E0
6.270119217E0,-9.158634543E-1,-4.314915657E0,-7.533873320E-1,4.474918487E0
6.275185135E0,-8.783534169E-1,-4.215305328E0,-7.515386939E-1,4.370939732E0
6.280220535E0,-6.870545745E-1,-4.058620453E0,-9.659121037E-1,4.228171018E0
6.285255935E0,-4.778414965E-1,-3.837678909E0,-1.121917486E0,4.026761820E0
6.290321853E0,-2.763694525E-1,-3.617070198E0,-1.064773440E0,3.780650654E0
6.295357254E0,-3.625959158E-2,-3.439702034E0,-9.033124447E-1,3.556520521E0
6.300392654E0,2.029941082E-1,-3.341391563E0,-8.210949898E-1,3.446781277E0
6.305458572E0,4.042680264E-1,-3.278939247E0,-7.240353823E-1,3.382174221E0
6.310493972E0,5.902135968E-1,-3.123120308E0,-6.049808264E-1,3.235465090E0
6.315529373E0,7.424638867E-1,-2.974439621E0,-6.000341177E-1,3.123873337E0
6.320595291E0,9.431875944E-1,-2.866303444E0,-8.284077644E-1,3.129146480E0
6.325600174E0,1.132753134E0,-2.657515526E0,-1.164720654E0,3.114818235E0
6.330666092E0,1.251465559E0,-2.424702644E0,-1.484995365E0,3.106535078E0
6.335732010E0,1.253770113E0,-2.294612885E0,-1.723778725E0,3.131868592E0
6.340767410E0,1.110634327E0,-2.259975433E0,-1.841657639E0,3.119727620E0
6.345802810E0,7.686969042E-1,-2.344633102E0,-1.805254698E0,3.057309902E0
6.350868728E0,3.126266599E-1,-2.352531433E0,-1.695439577E0,2.916617036E0
6.355904129E0,-1.252198815E-1,-2.281475067E0,-1.725366950E0,2.863162519E0
6.360939529E0,-3.355365992E-1,-2.222556114E0,-1.650743246E0,2.788779976E0
6.366005447E0,-6.806635857E-1,-2.223689079E0,-1.468649983E0,2.750459746E0
6.371040847E0,-9.001352787E-1,-2.052899361E0,-1.258010268E0,2.570453100E0
6.376076248E0,-9.058136344E-1,-2.085838318E0,-1.054275870E0,2.506534947E0
6.381142166E0,-1.047127962E0,-2.044919968E0,-7.923560739E-1,2.430226901E0
6.386177566E0,-1.448688626E0,-2.131103516E0,-1.739559695E-2,2.576936852E0
6.391212967E0,-1.563388705E0,-2.272587776E0,6.839437485E-1,2.841939214E0
6.396278885E0,-1.566004038E0,-2.122526169E0,7.034115791E-1,2.729885315E0
6.401314285E0,-1.281100750E0,-1.989652634E0,5.218809843E-1,2.423282174E0
6.406349685E0,-6.712529063E-1,-1.852267265E0,2.156085372E-1,1.981908557E0
6.411415603E0,9.261310101E-3,-1.691091537E0,-3.926892579E-1,1.736110945E0
6.416451004E0,6.460285783E-1,-1.584881783E0,-6.869139671E-1,1.844194672E0
6.421516922E0,9.464846253E-1,-1.495232582E0,-7.341119051E-1,1.915848092E0
6.426552322E0,1.215401411E0,-1.386204720E0,-8.596439362E-1,2.034146458E0
6.431587722E0,1.412271142E0,-1.214811325E0,-1.209628940E0,2.221143513E0
6.436623123E0,1.530135393E0,-1.083952904E0,-1.675000668E0,2.514337976E0
6.441689041E0,1.463225842E0,-1.106037140E0,-2.084690094E0,2.776739240E0
6.446724441E0,1.177424431E0,-1.063345909E0,-2.241510391E0,2.746161257E0
6.451759842E0,6.836066246E-1,-9.321756363E-1,-2.234582186E0,2.515874993E0
6.456825760E0,1.356744766E-1,-8.275136948E-1,-2.072164059E0,2.235408322E0
6.461861160E0,-3.411310911E-1,-7.924814224E-1,-1.761506200E0,1.961453879E0
6.466896560E0,-8.032027483E-1,-7.888116837E-1,-1.287595749E0,1.710339539E0
6.471962478E0,-1.132231712E0,-8.978242874E-1,-8.882599473E-1,1.696184788E0
6.476997879E0,-1.348471403E0,-9.543924332E-1,-5.376863480E-1,1.737338957E0
6.482033279E0,-1.366481662E0,-9.801492691E-1,-2.947441339E-1,1.707289907E0
6.487099197E0,-1.116975784E0,-9.153242111E-1,-2.236197889E-1,1.461321020E0
6.492134597E0,-8.168524504E-1,-7.671127319E-1,-3.770644069E-1,1.182322898E0
6.497169998E0,-4.841924906E-1,-6.455278397E-1,-4.063256383E-1,9.034650431E-1
6.502235916E0,1.150065660E-2,-5.289487839E-1,-3.261848092E-1,6.215429276E-1
6.507271316E0,3.584922552E-1,-4.052772522E-1,-2.680800557E-1,6.038487099E-1
6.512306717E0,1.050736070E0,-1.525039673E-1,-3.281009197E-2,1.062252442E0
6.517342117E0,1.307274103E0,6.902694702E-3,-1.177672371E-1,1.312586131E0
6.522377517E0,1.569288850E0,3.002166748E-2,-2.763289958E-2,1.569819216E0
6.527443435E0,1.706095576E0,1.681432724E-1,5.363956094E-2,1.715200128E0
6.532509353E0,1.789676428E0,2.513132095E-1,-9.923264384E-3,1.807262714E0
6.537544754E0,1.686118960E0,2.413606644E-1,-2.425639033E-1,1.720491025E0
6.542580154E0,1.431070566E0,2.028989792E-1,-4.244069159E-1,1.506403728E0
6.547646072E0,1.008957744E0,7.853221893E-2,-4.556546509E-1,1.109857738E0
6.552681472E0,5.450394154E-1,-2.173042297E-2,-3.316933811E-1,6.384047890E-1
6.557716873E0,1.022806168E-1,-1.745147705E-1,-2.103273869E-1,2.918121645E-1
6.562782791E0,-2.487277389E-1,-2.937250137E-1,-1.272086650E-1,4.053663975E-1
6.567818191E0,-4.897105694E-1,-3.651142120E-1,3.042372689E-2,6.115966259E-1
6.572884109E0,-6.932621002E-1,-4.078750610E-1,1.312377304E-1,8.149832801E-1
6.577919510E0,-8.046125174E-1,-3.933696747E-1,7.260564715E-2,8.985613969E-1
6.582954910E0,-7.664492726E-1,-3.718900681E-1,-6.941918284E-3,8.519359720E-1
6.587990310E0,-4.778203368E-1,-2.477474213E-1,-5.084007233E-2,5.406253527E-1
6.593025711E0,-1.987023354E-1,-1.286163330E-1,-1.623004079E-1,2.869951247E-1
6.598091629E0,4.961609840E-3,-7.660198212E-2,-2.193868309E-1,2.324286188E-1
6.603127029E0,1.773732305E-1,-5.570888519E-2,-2.387094796E-1,3.025672791E-1
6.608192947E0,4.813818336E-1,-1.088809967E-2,-1.674682349E-1,5.097966556E-1
6.613228347E0,6.595280170E-1,1.104917526E-1,-1.298471689E-1,6.812091602E-1
