"Time (s)","Latitude","Longitude","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
6.255878344E2,6.506226985E1,2.547208493E1,1.755105545E1,3.503625488E1,2.759999990E0,1.783000031E2,1.473242346E0,9.648000717E0,3.000000000E0,3.100000000E1
6.265872501E2,6.506224301E1,2.547208370E1,1.752683449E1,3.501202393E1,2.809999943E0,1.795000000E2,1.475844452E0,3.216000080E0,3.000000000E0,3.100000000E1
6.275832050E2,6.506221990E1,2.547207497E1,1.640391743E1,3.388909912E1,2.009999990E0,2.055000000E2,1.477648251E0,3.216000080E0,3.000000000E0,3.100000000E1
6.285896235E2,6.506220481E1,2.547206085E1,1.583269351E1,3.331787109E1,1.330000043E0,2.053000031E2,1.479497335E0,3.216000080E0,3.000000000E0,3.000000000E1
6.295853004E2,6.506219383E1,2.547203123E1,1.627013328E1,3.375531006E1,2.059999943E0,2.438000031E2,1.481945309E0,3.216000080E0,3.000000000E0,3.000000000E1
6.305875326E2,6.506218322E1,2.547198548E1,1.620165067E1,3.368682861E1,2.289999962E0,2.438000031E2,1.484709907E0,3.216000080E0,3.000000000E0,3.100000000E1
6.315841868E2,6.506217102E1,2.547193410E1,1.497850494E1,3.246368408E1,2.680000067E0,2.421999969E2,1.487606716E0,3.216000080E0,3.000000000E0,3.100000000E1
6.325927465E2,6.506215758E1,2.547188117E1,1.483195863E1,3.231713867E1,2.700000048E0,2.411000061E2,1.490844245E0,3.216000080E0,3.000000000E0,3.100000000E1
6.335903865E2,6.506214313E1,2.547182122E1,1.498985527E1,3.247503662E1,3.029999971E0,2.413999939E2,1.494324214E0,3.216000080E0,3.000000000E0,3.100000000E1
6.345871173E2,6.506212967E1,2.547175421E1,1.396055592E1,3.144573975E1,3.130000114E0,2.456000061E2,1.497761261E0,3.216000080E0,3.000000000E0,3.100000000E1
6.355844490E2,6.506211632E1,2.547168809E1,1.356113944E1,3.104632568E1,3.130000114E0,2.470000000E2,1.501179992E0,3.216000080E0,3.000000000E0,3.100000000E1
6.365840153E2,6.506210105E1,2.547162480E1,1.330582801E1,3.079101562E1,2.930000067E0,2.450000000E2,1.504635921E0,3.216000080E0,3.000000000E0,3.100000000E1
6.375845878E2,6.506208422E1,2.547156283E1,1.310349583E1,3.058868408E1,3.049999952E0,2.400000000E2,1.508011711E0,3.216000080E0,3.000000000E0,3.100000000E1
6.385844499E2,6.506206623E1,2.547150483E1,1.428110839E1,3.176629639E1,2.839999914E0,2.343000031E2,1.511272927E0,3.216000080E0,3.000000000E0,3.100000000E1
6.395859756E2,6.506204845E1,2.547144951E1,1.404899218E1,3.153417969E1,2.980000019E0,2.366999969E2,1.514324698E0,3.216000080E0,3.000000000E0,3.100000000E1
6.405851422E2,6.506203260E1,2.547139637E1,1.404240038E1,3.152758789E1,2.849999905E0,2.403000031E2,1.517430606E0,3.216000080E0,3.000000000E0,3.100000000E1
6.415836675E2,6.506201703E1,2.547134137E1,1.458402604E1,3.206921387E1,3.150000095E0,2.380000000E2,1.520643916E0,3.216000080E0,3.000000000E0,3.100000000E1
6.425836253E2,6.506200185E1,2.547128305E1,1.447172052E1,3.195690918E1,3.119999886E0,2.391000061E2,1.523897877E0,3.216000080E0,3.000000000E0,3.100000000E1
6.435835275E2,6.506198717E1,2.547122301E1,1.450180963E1,3.198699951E1,3.130000114E0,2.390000000E2,1.526852540E0,3.216000080E0,3.000000000E0,3.100000000E1
6.445821549E2,6.506197558E1,2.547116630E1,1.349521583E1,3.098040771E1,2.619999886E0,2.455000000E2,1.529446213E0,3.216000080E0,3.000000000E0,3.100000000E1
6.455852807E2,6.506196567E1,2.547111622E1,1.365286774E1,3.113806152E1,2.440000057E0,2.403000031E2,1.531847091E0,3.216000080E0,3.000000000E0,3.100000000E1
6.465806452E2,6.506195649E1,2.547106987E1,1.344815407E1,3.093334961E1,2.410000086E0,2.406999969E2,1.534075285E0,3.216000080E0,3.000000000E0,3.100000000E1
6.475851545E2,6.506194656E1,2.547102859E1,1.365164439E1,3.113684082E1,2.119999886E0,2.341999969E2,1.535816180E0,3.216000080E0,3.000000000E0,3.100000000E1
6.485852032E2,6.506193718E1,2.547099886E1,1.436807525E1,3.185327148E1,1.639999986E0,2.386000061E2,1.537311627E0,3.216000080E0,3.000000000E0,3.100000000E1
6.495870121E2,6.506192784E1,2.547097591E1,1.394968020E1,3.143487549E1,1.500000000E0,2.376999969E2,1.538762737E0,3.216000080E0,3.000000000E0,3.100000000E1
6.505878611E2,6.506191891E1,2.547095334E1,1.478091883E1,3.226611328E1,1.309999943E0,2.456000061E2,1.540280256E0,3.216000080E0,3.000000000E0,3.100000000E1
6.515844144E2,6.506191102E1,2.547092693E1,1.518436123E1,3.266955566E1,1.419999957E0,2.455000000E2,1.541772602E0,3.216000080E0,3.000000000E0,3.100000000E1
6.525835544E2,6.506190414E1,2.547089960E1,1.511081339E1,3.259600830E1,1.429999948E0,2.486999969E2,1.543312527E0,3.216000080E0,3.000000000E0,3.100000000E1
6.535908414E2,6.506189775E1,2.547087046E1,1.485098586E1,3.233618164E1,1.470000029E0,2.483999939E2,1.544762011E0,3.216000080E0,3.000000000E0,3.100000000E1
6.545873265E2,6.506189181E1,2.547084294E1,1.531039663E1,3.279559326E1,1.350000024E0,2.486000061E2,1.546278556E0,3.216000080E0,3.000000000E0,3.200000000E1
6.555896321E2,6.506188576E1,2.547081395E1,1.584713882E1,3.333233643E1,1.570000052E0,2.453999939E2,1.547739246E0,3.216000080E0,3.000000000E0,3.200000000E1
6.565880014E2,6.506188077E1,2.547078513E1,1.558950807E1,3.307470703E1,1.360000014E0,2.545000000E2,1.549015241E0,3.216000080E0,3.000000000E0,3.200000000E1
6.575889513E2,6.506187691E1,2.547075950E1,1.604818584E1,3.353338623E1,1.250000000E0,2.543999939E2,1.550398856E0,3.216000080E0,3.000000000E0,3.200000000E1
6.585968377E2,6.506187396E1,2.547073083E1,1.603188734E1,3.351708984E1,1.409999967E0,2.548000031E2,1.551890035E0,3.216000080E0,3.000000000E0,3.200000000E1
6.595865644E2,6.506187080E1,2.547069992E1,1.604110136E1,3.352630615E1,1.370000005E0,2.548000031E2,1.553153726E0,3.216000080E0,3.000000000E0,3.200000000E1
6.605886899E2,6.506186877E1,2.547067340E1,1.695564992E1,3.444085693E1,1.090000033E0,2.551000061E2,1.554472135E0,3.216000080E0,3.000000000E0,3.200000000E1
6.615846320E2,6.506186661E1,2.547064575E1,1.727455632E1,3.475976562E1,1.309999943E0,2.553000031E2,1.556089572E0,3.216000080E0,3.000000000E0,3.200000000E1
6.625837602E2,6.506186398E1,2.547061182E1,1.719386501E1,3.467907715E1,1.509999990E0,2.612000122E2,1.557799856E0,3.216000080E0,3.000000000E0,3.200000000E1
6.635834128E2,6.506186174E1,2.547057573E1,1.731257517E1,3.479779053E1,1.529999971E0,2.612999878E2,1.559296431E0,3.216000080E0,3.000000000E0,3.200000000E1
6.645816372E2,6.506186115E1,2.547054384E1,1.778498391E1,3.527020264E1,1.220000029E0,2.615000000E2,1.560802456E0,3.216000080E0,3.000000000E0,3.200000000E1
6.655801978E2,6.506186131E1,2.547051172E1,1.727686256E1,3.476208496E1,1.490000010E0,2.572000122E2,1.562478528E0,3.216000080E0,3.000000000E0,3.200000000E1
6.665815860E2,6.506186008E1,2.547047609E1,1.678424426E1,3.426947021E1,1.470000029E0,2.573999939E2,1.564046973E0,3.216000080E0,3.000000000E0,3.200000000E1
6.675852363E2,6.506185936E1,2.547044268E1,1.727459721E1,3.475982666E1,1.450000048E0,2.573999939E2,1.565618885E0,3.216000080E0,3.000000000E0,3.200000000E1
6.685837345E2,6.506185906E1,2.547040916E1,1.729101201E1,3.477624512E1,1.460000038E0,2.647999878E2,1.567180274E0,3.216000080E0,3.000000000E0,3.100000000E1
6.695865140E2,6.506185813E1,2.547037593E1,1.712786164E1,3.461309814E1,1.470000029E0,2.647000122E2,1.568708249E0,3.216000080E0,3.000000000E0,3.100000000E1
6.705852978E2,6.506185487E1,2.547034427E1,1.719530316E1,3.468054199E1,1.379999995E0,2.647999878E2,1.570093109E0,3.216000080E0,3.000000000E0,3.100000000E1
6.715859516E2,6.506184804E1,2.547031957E1,1.726634789E1,3.475158691E1,1.250000000E0,2.146999969E2,1.571408171E0,3.216000080E0,3.000000000E0,3.100000000E1
6.725931876E2,6.506183802E1,2.547030467E1,1.670891593E1,3.419415283E1,1.149999976E0,2.136000061E2,1.572884036E0,3.216000080E0,3.000000000E0,3.200000000E1
6.735854328E2,6.506182507E1,2.547029777E1,1.634539467E1,3.383062744E1,1.370000005E0,2.131999969E2,1.574567945E0,3.216000080E0,3.000000000E0,3.200000000E1
6.745851451E2,6.506180993E1,2.547029697E1,1.590259026E1,3.338781738E1,1.330000043E0,1.748999939E2,1.576302782E0,3.216000080E0,3.000000000E0,3.200000000E1
6.755803946E2,6.506179436E1,2.547029933E1,1.537836548E1,3.286358643E1,1.470000029E0,1.753000031E2,1.578015474E0,3.216000080E0,3.000000000E0,3.200000000E1
6.765818229E2,6.506177908E1,2.547030393E1,1.522553976E1,3.271075439E1,1.360000014E0,1.678000031E2,1.579681604E0,3.216000080E0,3.000000000E0,3.200000000E1
6.775816094E2,6.506176443E1,2.547031139E1,1.503554372E1,3.252075195E1,1.360000014E0,1.678999939E2,1.581246822E0,3.216000080E0,3.000000000E0,3.100000000E1
6.785837760E2,6.506175102E1,2.547032154E1,1.450906069E1,3.199426270E1,1.200000048E0,1.678999939E2,1.582804261E0,3.216000080E0,3.000000000E0,2.900000000E1
6.795817674E2,6.506173875E1,2.547033756E1,1.462546119E1,3.211065674E1,1.379999995E0,1.678999939E2,1.584396491E0,3.216000080E0,3.000000000E0,2.800000000E1
6.805808920E2,6.506172864E1,2.547036161E1,1.440555806E1,3.189074707E1,1.320000052E0,1.678999939E2,1.585957999E0,3.216000080E0,3.000000000E0,2.700000000E1
6.815834940E2,6.506172217E1,2.547039117E1,1.439207507E1,3.187725830E1,1.360000014E0,1.040999985E2,1.587443464E0,3.216000080E0,3.000000000E0,2.700000000E1
6.825782845E2,6.506171813E1,2.547042137E1,1.468687981E1,3.217205811E1,1.149999976E0,1.043000031E2,1.588760994E0,3.216000080E0,3.000000000E0,2.500000000E1
6.835792399E2,6.506171377E1,2.547044750E1,1.570696497E1,3.319213867E1,1.070000052E0,1.341000061E2,1.589927812E0,3.216000080E0,3.000000000E0,2.500000000E1
6.845824369E2,6.506170797E1,2.547046824E1,1.609893728E1,3.358410645E1,9.499999881E-1,1.341999969E2,1.591008536E0,3.216000080E0,3.000000000E0,2.500000000E1
6.855865409E2,6.506170054E1,2.547048310E1,1.647308728E1,3.395825195E1,9.100000262E-1,1.343999939E2,1.591669177E0,3.216000080E0,3.000000000E0,3.000000000E1
6.865829979E2,6.506169507E1,2.547048860E1,1.685871009E1,3.434387207E1,2.099999934E-1,1.345000000E2,1.592127096E0,3.216000080E0,3.000000000E0,3.000000000E1
6.875841584E2,6.506169200E1,2.547048209E1,1.727710652E1,3.476226807E1,0.000000000E0,NaN,1.592558034E0,3.216000080E0,3.000000000E0,3.000000000E1
6.885852990E2,6.506169030E1,2.547047383E1,1.717664236E1,3.466180420E1,0.000000000E0,NaN,1.592965459E0,3.216000080E0,3.000000000E0,3.000000000E1
6.895861575E2,6.506168904E1,2.547046567E1,1.698602913E1,3.447119141E1,0.000000000E0,NaN,1.593153406E0,3.216000080E0,3.000000000E0,3.100000000E1
6.905846339E2,6.506168836E1,2.547046200E1,1.699408561E1,3.447924805E1,0.000000000E0,NaN,1.593239090E0,3.216000080E0,3.000000000E0,3.200000000E1
6.915881878E2,6.506168843E1,2.547046018E1,1.693427093E1,3.441943359E1,0.000000000E0,NaN,1.593299171E0,3.216000080E0,3.000000000E0,3.100000000E1
6.925848151E2,6.506168816E1,2.547045907E1,1.695429044E1,3.443945312E1,0.000000000E0,NaN,1.593349480E0,3.216000080E0,3.000000000E0,3.100000000E1
6.935864045E2,6.506168851E1,2.547045839E1,1.691443427E1,3.439959717E1,0.000000000E0,NaN,1.593448788E0,3.216000080E0,3.000000000E0,3.000000000E1
6.945858171E2,6.506168926E1,2.547045724E1,1.681061306E1,3.429577637E1,0.000000000E0,NaN,1.593498217E0,3.216000080E0,3.000000000E0,3.000000000E1
6.955840612E2,6.506168930E1,2.547045619E1,1.693146253E1,3.441662598E1,0.000000000E0,NaN,1.593532945E0,3.216000080E0,3.000000000E0,2.900000000E1
6.965864898E2,6.506168961E1,2.547045610E1,1.700555909E1,3.449072266E1,0.000000000E0,NaN,1.593626254E0,3.216000080E0,3.000000000E0,2.800000000E1
6.975852337E2,6.506169042E1,2.547045662E1,1.697644507E1,3.446160889E1,0.000000000E0,NaN,1.593684069E0,3.216000080E0,3.000000000E0,3.000000000E1
6.985852171E2,6.506169093E1,2.547045686E1,1.701269978E1,3.449786377E1,0.000000000E0,NaN,1.593713823E0,3.216000080E0,3.000000000E0,3.000000000E1
6.995833462E2,6.506169119E1,2.547045701E1,1.708905468E1,3.457421875E1,0.000000000E0,NaN,1.593755704E0,3.216000080E0,3.000000000E0,3.100000000E1
7.005836311E2,6.506169154E1,2.547045734E1,1.708777285E1,3.457293701E1,0.000000000E0,NaN,1.593797831E0,3.216000080E0,3.000000000E0,3.100000000E1
7.015821492E2,6.506169190E1,2.547045762E1,1.707733573E1,3.456250000E1,0.000000000E0,NaN,1.593823560E0,3.216000080E0,3.000000000E0,3.100000000E1
7.025805140E2,6.506169212E1,2.547045779E1,1.709668381E1,3.458184814E1,0.000000000E0,NaN,1.593844708E0,3.216000080E0,3.000000000E0,3.100000000E1
7.035801806E2,6.506169231E1,2.547045781E1,1.708862710E1,3.457379150E1,0.000000000E0,NaN,1.593882885E0,3.216000080E0,3.000000000E0,3.100000000E1
7.045791551E2,6.506169262E1,2.547045816E1,1.712042634E1,3.460559082E1,0.000000000E0,NaN,1.593926501E0,3.216000080E0,3.000000000E0,3.100000000E1
7.055802720E2,6.506169297E1,2.547045858E1,1.713940819E1,3.462457275E1,0.000000000E0,NaN,1.593967710E0,3.216000080E0,3.000000000E0,3.100000000E1
7.065816994E2,6.506169330E1,2.547045898E1,1.715369034E1,3.463885498E1,0.000000000E0,NaN,1.593996407E0,3.216000080E0,3.000000000E0,3.100000000E1
7.075875273E2,6.506169352E1,2.547045930E1,1.716229625E1,3.464746094E1,0.000000000E0,NaN,1.594034282E0,3.216000080E0,3.000000000E0,3.100000000E1
7.085841262E2,6.506169380E1,2.547045976E1,1.718506230E1,3.467022705E1,0.000000000E0,NaN,1.594447729E0,3.216000080E0,3.000000000E0,3.100000000E1
7.095866492E2,6.506169233E1,2.547045166E1,1.719275238E1,3.467791748E1,7.500000000E-1,1.343999939E2,1.595180832E0,3.216000080E0,3.000000000E0,3.100000000E1
7.105845194E2,6.506169099E1,2.547043635E1,1.749005341E1,3.497521973E1,8.299999833E-1,1.343999939E2,1.596037028E0,3.216000080E0,3.000000000E0,3.100000000E1
7.115865360E2,6.506169367E1,2.547041923E1,1.698821941E1,3.447338867E1,5.899999738E-1,1.343999939E2,1.596863542E0,3.216000080E0,3.000000000E0,3.100000000E1
7.125813640E2,6.506169822E1,2.547040529E1,1.719012041E1,3.467529297E1,6.700000167E-1,1.343999939E2,1.597683122E0,3.216000080E0,3.000000000E0,3.100000000E1
7.135830635E2,6.506170116E1,2.547038926E1,1.692321076E1,3.440838623E1,8.000000119E-1,1.343999939E2,1.598667918E0,3.216000080E0,3.000000000E0,3.100000000E1
7.145841346E2,6.506169754E1,2.547037009E1,1.659032423E1,3.407550049E1,9.599999785E-1,2.398999939E2,1.599930777E0,3.216000080E0,3.000000000E0,3.100000000E1
7.155856779E2,6.506168784E1,2.547035608E1,1.642131998E1,3.390649414E1,1.090000033E0,2.016000061E2,1.601386432E0,3.216000080E0,3.000000000E0,2.900000000E1
7.165867493E2,6.506167495E1,2.547035066E1,1.606121684E1,3.354638672E1,1.159999967E0,1.856999969E2,1.602810229E0,3.216000080E0,3.000000000E0,2.900000000E1
7.175872196E2,6.506166219E1,2.547034813E1,1.526398018E1,3.274914551E1,1.029999971E0,1.901999969E2,1.603758842E0,3.216000080E0,3.000000000E0,3.000000000E1
7.185876455E2,6.506165393E1,2.547034307E1,1.472943685E1,3.221459961E1,4.799999893E-1,1.901999969E2,1.604404073E0,3.216000080E0,3.000000000E0,3.000000000E1
7.196000336E2,6.506164968E1,2.547033370E1,1.354230362E1,3.102746582E1,4.699999988E-1,1.901999969E2,1.605264634E0,3.216000080E0,3.000000000E0,2.900000000E1
7.205862005E2,6.506164588E1,2.547031771E1,1.295001810E1,3.043518066E1,5.799999833E-1,1.908000031E2,1.606365892E0,3.216000080E0,3.000000000E0,2.900000000E1
7.215810970E2,6.506163889E1,2.547030107E1,1.224365902E1,2.972882080E1,9.599999785E-1,1.908000031E2,1.607869313E0,3.216000080E0,3.000000000E0,2.700000000E1
7.225836828E2,6.506162629E1,2.547028944E1,1.342670692E1,3.091186523E1,1.279999971E0,1.806999969E2,1.609470627E0,3.216000080E0,3.000000000E0,3.000000000E1
7.235897353E2,6.506161211E1,2.547028348E1,1.386256368E1,3.134771729E1,1.059999943E0,1.808999939E2,1.610585663E0,3.216000080E0,3.000000000E0,3.100000000E1
7.245850492E2,6.506160231E1,2.547027844E1,1.319026459E1,3.067541504E1,5.500000119E-1,1.813000031E2,1.611624166E0,3.216000080E0,3.000000000E0,3.100000000E1
7.255867137E2,6.506159382E1,2.547026921E1,1.278065984E1,3.026580811E1,7.200000286E-1,1.813000031E2,1.613114669E0,3.216000080E0,3.000000000E0,3.200000000E1
7.265848437E2,6.506158158E1,2.547025625E1,1.236824847E1,2.985339355E1,1.370000005E0,1.811999969E2,1.614891934E0,3.216000080E0,4.000000000E0,3.200000000E1
7.275857402E2,6.506156590E1,2.547024890E1,1.297897136E1,3.046411133E1,1.440000057E0,1.905000000E2,1.616910634E0,3.216000080E0,4.000000000E0,3.200000000E1
7.285849174E2,6.506154775E1,2.547024987E1,1.384799691E1,3.133312988E1,1.799999952E0,1.728999939E2,1.619148662E0,3.216000080E0,4.000000000E0,3.200000000E1
7.295870541E2,6.506152785E1,2.547025702E1,1.401078603E1,3.149591064E1,1.860000014E0,1.731999969E2,1.621155373E0,3.216000080E0,4.000000000E0,3.100000000E1
7.305850756E2,6.506151009E1,2.547026462E1,1.385344499E1,3.133856201E1,1.590000033E0,1.783000031E2,1.622843752E0,3.216000080E0,4.000000000E0,3.100000000E1
7.315810333E2,6.506149498E1,2.547026817E1,1.344854389E1,3.093365479E1,1.350000024E0,1.788999939E2,1.624708244E0,3.216000080E0,4.000000000E0,3.000000000E1
7.325820724E2,6.506147826E1,2.547027117E1,1.365069901E1,3.113580322E1,1.830000043E0,1.741999969E2,1.626753563E0,3.216000080E0,4.000000000E0,3.000000000E1
7.335862421E2,6.506145992E1,2.547027451E1,1.405231767E1,3.153741455E1,1.809999943E0,1.771999969E2,1.628461146E0,3.216000080E0,3.000000000E0,3.000000000E1
7.345820042E2,6.506144466E1,2.547027859E1,1.428218231E1,3.176727295E1,1.360000014E0,1.773000031E2,1.630105612E0,3.216000080E0,3.000000000E0,2.500000000E1
7.355845577E2,6.506143003E1,2.547028372E1,1.415926363E1,3.164434814E1,1.539999962E0,1.773000031E2,1.631547981E0,3.216000080E0,3.000000000E0,2.500000000E1
7.365851039E2,6.506141722E1,2.547028856E1,1.347048730E1,3.095556641E1,1.159999967E0,1.731999969E2,1.633070365E0,3.216000080E0,3.000000000E0,2.700000000E1
7.375831752E2,6.506140380E1,2.547029499E1,1.332901362E1,3.081408691E1,1.549999952E0,1.726999969E2,1.634883627E0,3.216000080E0,3.000000000E0,2.700000000E1
7.385825681E2,6.506138775E1,2.547030183E1,1.390159128E1,3.138665771E1,1.700000048E0,1.726999969E2,1.636583990E0,3.216000080E0,3.000000000E0,2.700000000E1
7.395863554E2,6.506137259E1,2.547030658E1,1.387016445E1,3.135522461E1,1.360000014E0,1.843999939E2,1.638021781E0,3.216000080E0,3.000000000E0,2.700000000E1
7.405868547E2,6.506135966E1,2.547030681E1,1.399657319E1,3.148162842E1,1.240000010E0,1.845000000E2,1.639404864E0,3.216000080E0,3.000000000E0,2.600000000E1
7.415815451E2,6.506134734E1,2.547030275E1,1.388000026E1,3.136505127E1,1.269999981E0,1.876999969E2,1.641002339E0,3.216000080E0,3.000000000E0,2.600000000E1
7.425816970E2,6.506133305E1,2.547029924E1,1.384124796E1,3.132629395E1,1.649999976E0,1.876999969E2,1.642334304E0,3.216000080E0,3.000000000E0,2.600000000E1
7.435802624E2,6.506132116E1,2.547029579E1,1.359204554E1,3.107708740E1,9.399999976E-1,1.908999939E2,1.643522961E0,3.216000080E0,3.000000000E0,2.700000000E1
7.445837931E2,6.506131056E1,2.547029251E1,1.335865076E1,3.084368896E1,1.279999971E0,1.905000000E2,1.644526553E0,3.216000080E0,3.000000000E0,2.500000000E1
7.455814457E2,6.506130190E1,2.547028648E1,1.345844585E1,3.094348145E1,6.600000262E-1,1.908000031E2,1.645284256E0,3.216000080E0,3.000000000E0,2.500000000E1
7.465821886E2,6.506129749E1,2.547027416E1,1.191944467E1,2.940447998E1,6.499999762E-1,2.897000122E2,1.646269189E0,3.216000080E0,3.000000000E0,2.700000000E1
7.475860809E2,6.506129785E1,2.547025317E1,9.937569622E0,2.742260742E1,9.300000072E-1,2.901000061E2,1.647493145E0,3.216000080E0,3.000000000E0,2.700000000E1
7.485843005E2,6.506130315E1,2.547023029E1,9.829837993E0,2.731488037E1,9.399999976E-1,2.898999939E2,1.648434453E0,3.216000080E0,3.000000000E0,2.900000000E1
7.495883323E2,6.506130772E1,2.547021339E1,1.041918983E1,2.790423584E1,4.300000072E-1,2.898999939E2,1.649429280E0,3.216000080E0,3.000000000E0,2.900000000E1
7.505932733E2,6.506131422E1,2.547019881E1,9.231685729E0,2.671673584E1,1.019999981E0,2.898999939E2,1.650174675E0,3.216000080E0,3.000000000E0,2.900000000E1
7.515841597E2,6.506131939E1,2.547018869E1,9.638176772E0,2.712322998E1,3.000000119E-1,2.898999939E2,1.650926277E0,3.216000080E0,3.000000000E0,2.900000000E1
7.525848119E2,6.506132588E1,2.547018421E1,1.017290281E1,2.765795898E1,9.900000095E-1,2.898999939E2,1.651834431E0,3.216000080E0,3.000000000E0,2.800000000E1
7.535838579E2,6.506133364E1,2.547017817E1,1.051378054E1,2.799884033E1,6.899999976E-1,2.898999939E2,1.652386356E0,3.216000080E0,3.000000000E0,2.700000000E1
7.545867118E2,6.506133639E1,2.547016837E1,1.157487458E1,2.905993652E1,4.799999893E-1,2.897999878E2,1.653428649E0,3.216000080E0,3.000000000E0,2.700000000E1
7.555862540E2,6.506133054E1,2.547015100E1,1.227702329E1,2.976208496E1,0.000000000E0,NaN,1.654110286E0,3.216000080E0,3.000000000E0,2.800000000E1
7.565829177E2,6.506132551E1,2.547014269E1,1.237608433E1,2.986114502E1,0.000000000E0,NaN,1.654497688E0,3.216000080E0,3.000000000E0,2.400000000E1
7.575877343E2,6.506132249E1,2.547013857E1,1.248350688E1,2.996856689E1,0.000000000E0,NaN,1.655047942E0,3.216000080E0,3.000000000E0,2.400000000E1
7.585840139E2,6.506131759E1,2.547014021E1,1.312236391E1,3.060742188E1,0.000000000E0,NaN,1.655425760E0,3.216000080E0,3.000000000E0,2.400000000E1
7.595856289E2,6.506131425E1,2.547014169E1,1.311809288E1,3.060314941E1,0.000000000E0,NaN,1.655660053E0,3.216000080E0,3.000000000E0,2.500000000E1
7.605824963E2,6.506131234E1,2.547014380E1,1.320775449E1,3.069281006E1,0.000000000E0,NaN,1.655866598E0,3.216000080E0,3.000000000E0,2.500000000E1
7.615801362E2,6.506131053E1,2.547014479E1,1.344524308E1,3.093029785E1,0.000000000E0,NaN,1.655975770E0,3.216000080E0,3.000000000E0,2.500000000E1
7.625805654E2,6.506130956E1,2.547014515E1,1.330059017E1,3.078564453E1,0.000000000E0,NaN,1.656052918E0,3.216000080E0,3.000000000E0,2.500000000E1
7.635802044E2,6.506130924E1,2.547014369E1,1.313915213E1,3.062420654E1,0.000000000E0,NaN,1.656087048E0,3.216000080E0,3.000000000E0,2.500000000E1
7.645908953E2,6.506130912E1,2.547014302E1,1.299736744E1,3.048242188E1,0.000000000E0,NaN,1.656112390E0,4.288000107E0,4.000000000E0,2.500000000E1
7.655831100E2,6.506130911E1,2.547014248E1,1.407787275E1,3.156292725E1,0.000000000E0,NaN,1.656124631E0,4.288000107E0,4.000000000E0,2.300000000E1
7.665807923E2,6.506130910E1,2.547014222E1,1.403612468E1,3.152117920E1,0.000000000E0,NaN,1.656131195E0,6.432000160E0,4.000000000E0,2.200000000E1
7.675763095E2,6.506130910E1,2.547014208E1,1.398277994E1,3.146783447E1,0.000000000E0,NaN,1.656134477E0,7.504000187E0,4.000000000E0,1.600000000E1
7.685757036E2,6.506130910E1,2.547014201E1,1.394066567E1,3.142572021E1,0.000000000E0,NaN,1.656142524E0,9.648000717E0,4.000000000E0,1.000000000E1
7.695780197E2,6.506130911E1,2.547014184E1,1.391649573E1,3.140155029E1,0.000000000E0,NaN,1.656146888E0,1.179199982E1,4.000000000E0,9.000000000E0
7.705766020E2,6.506130912E1,2.547014175E1,1.386894933E1,3.135400391E1,0.000000000E0,NaN,1.656148764E0,1.393600082E1,4.000000000E0,6.000000000E0
7.715764217E2,6.506130912E1,2.547014171E1,1.378368321E1,3.126873779E1,0.000000000E0,NaN,1.656150170E0,1.822400093E1,4.000000000E0,3.000000000E0
7.725771211E2,6.506130912E1,2.547014168E1,1.369933262E1,3.118438721E1,0.000000000E0,NaN,1.656150639E0,2.251200104E1,6.000000000E0,2.000000000E0
7.735777946E2,6.506130912E1,2.547014167E1,1.361705723E1,3.110211182E1,0.000000000E0,NaN,1.656150639E0,2.787200165E1,6.000000000E0,2.000000000E0
7.745776598E2,6.506130912E1,2.547014167E1,1.353844395E1,3.102349854E1,0.000000000E0,NaN,1.659556378E0,3.430400085E1,6.000000000E0,2.000000000E0
7.755757832E2,6.506130591E1,2.547006943E1,1.787089555E1,3.535595703E1,4.099999964E-1,1.008000031E2,1.758152914E0,4.395199966E1,1.200000000E1,2.000000000E0
8.022597643E2,6.506124120E1,2.546797210E1,1.861473009E1,3.610000229E1,NaN,NaN,1.774921487E0,1.407800007E1,1.000000000E0,0.000000000E0
8.223057643E2,6.506115460E1,2.546767930E1,1.851472800E1,3.600000000E1,NaN,NaN,1.777144636E0,1.148400021E1,1.000000000E0,0.000000000E0
8.423187643E2,6.506115010E1,2.546763310E1,1.851472454E1,3.600000000E1,NaN,NaN,1.785405903E0,1.138899994E1,1.187643528E0,0.000000000E0
8.435771254E2,6.506107731E1,2.546766839E1,1.338334758E1,3.086859131E1,9.100000262E-1,1.876999969E2,1.786896247E0,1.072000027E1,4.000000000E0,0.000000000E0
8.445837604E2,6.506109020E1,2.546765968E1,1.099088563E1,2.847613525E1,4.300000072E-1,2.228000031E2,1.789117769E0,8.576000214E0,4.000000000E0,1.500000000E1
8.455860037E2,6.506110981E1,2.546765062E1,1.117794988E1,2.866320801E1,5.600000024E-1,3.001000061E2,1.790966920E0,6.432000160E0,4.000000000E0,1.500000000E1
8.465770349E2,6.506112637E1,2.546765423E1,1.236117151E1,2.984643555E1,4.199999869E-1,3.382999878E2,1.792711729E0,6.432000160E0,6.000000000E0,1.600000000E1
8.475746210E2,6.506114200E1,2.546765752E1,1.214015761E1,2.962542725E1,4.199999869E-1,1.410000038E1,1.794215556E0,6.432000160E0,4.000000000E0,1.600000000E1
